0,1,2,3,4,5,6,7,quality
1.1342418220012402,1.0276962749576515,0.7801001397537911,1.663209645989042,-0.48763796676222493,1.8393672369358023,0.9269048808127897,-4.214830207686832,1.0
0.800896226527799,-0.47735169682253453,-0.38135670778604236,-1.3965546298474398,-0.6546867465521277,-0.703444006587556,0.48685316303288356,0.0834746908932157,1.0
0.4319167675631316,-0.02465161887660927,-0.1813026003288501,-1.4429269287241213,0.278338452844739,-0.06003539165622128,0.3301401903739258,-0.5122778676996209,1.0
-0.10410597793630055,0.4995597142192754,0.35300347815009736,0.1890346503758673,-0.43257092810754544,-0.09269165068065066,0.9900176826712805,-0.9277157345230749,1.0
-0.10410597793630055,0.4995597142192754,0.35300347815009736,0.1890346503758673,-0.43257092810754544,-0.09269165068065066,0.9900176826712805,-0.9277157345230749,1.0
0.4319167675631316,-0.02465161887660927,-0.1813026003288501,-1.4429269287241213,0.278338452844739,-0.06003539165622128,0.3301401903739258,-0.5122778676996209,1.0
0.38885670914085213,0.14723707532612698,0.012488857305206772,0.04340146197205397,0.18503770761971294,0.10002961573215065,0.18885776813472532,-0.7435472044306679,1.0
1.1342418220012402,1.0276962749576515,0.7801001397537911,1.663209645989042,-0.48763796676222493,1.8393672369358023,0.9269048808127897,-4.214830207686832,1.0
0.800896226527799,-0.47735169682253453,-0.38135670778604236,-1.3965546298474398,-0.6546867465521277,-0.703444006587556,0.48685316303288356,0.0834746908932157,1.0
0.22775261035419186,0.08950470752049289,-0.18756525015198527,-1.1570229458218095,0.8359560650442894,-0.5687707892897486,0.06567717037397086,0.9241311446849344,1.0
0.22552462557508324,0.4496778016986217,0.46905934137751853,-0.9424930748108373,3.0901520591794363,-0.25090668965759216,-1.1012353895021092,2.0996469687579276,1.0
0.8380170972019261,-0.02072639123412026,-0.11166908239239826,-2.100375905396262,1.4545354224308915,0.03928277915043038,0.4167731659362862,-0.29267538471888016,1.0
0.29456941976903234,-0.7555462621373965,-0.1348802550378829,-1.7803769346030134,1.5228816889544503,-0.488963184551123,0.3079820905468714,1.245105955578126,1.0
-1.089290374494518,-1.6701052825283913,-1.552207530060578,-0.44698255488803496,-1.5383728490719228,-0.5687707892897486,-0.2835764149223211,2.2164857044771633,0.0
1.1134540333839238,-0.12834067156040607,0.7180211699049885,0.9037369925357532,-0.1713976894553464,1.8026458711223012,-0.6497050692403608,-3.3875591956466446,1.0
-0.28896809071323315,-0.6026700921356392,-0.6691863335168305,-0.4477446558736869,0.038748905917758536,-0.21508491966633314,-0.1778819868306865,1.6501586458387951,0.0
