0,1,2,3,4,5,6,7,quality
-1.3931524599299125,2.3315120146481796,-0.035355000359077036,-0.08176990080831344,2.8213491694600115,0.7445650346214291,0.5699315768602506,-1.2469212810674295,1.0
-0.8242756777407458,-0.009154171641991836,0.14774707921666608,0.2158956318257421,-0.944765273129346,-0.14968462420743,-1.2530186615443908,0.7400286396601014,1.0
-0.3366670072928885,0.35866480048929167,0.19352259911060185,0.017451943403038586,0.10028218999754376,-0.9733356257603265,-0.31214111914199527,0.47510198356309685,1.0
-0.49920323077550716,0.525855242367185,0.5597267582620875,-0.4786572776537213,0.4157682166018878,1.1210912067598962,0.6875412696605501,0.011480335393340427,1.0
-0.49920323077550716,0.525855242367185,0.5597267582620875,-0.4786572776537213,0.4157682166018878,1.1210912067598962,0.6875412696605501,0.011480335393340427,1.0
-0.3366670072928885,0.35866480048929167,0.19352259911060185,0.017451943403038586,0.10028218999754376,-0.9733356257603265,-0.31214111914199527,0.47510198356309685,1.0
-0.7430075659994365,0.29178862373814923,-0.035355000359077036,0.41433932024844616,0.12000006666031521,-0.05555308117281325,-0.31214111914199527,-0.05475132863090923,1.0
-1.3931524599299125,2.3315120146481796,-0.035355000359077036,-0.08176990080831344,2.8213491694600115,0.7445650346214291,0.5699315768602506,-1.2469212810674295,1.0
-0.8242756777407458,-0.009154171641991836,0.14774707921666608,0.2158956318257421,-0.944765273129346,-0.14968462420743,-1.2530186615443908,0.7400286396601014,1.0
0.3947459983788982,-0.07603034839317141,-0.0811305202530125,-0.5778791218650733,-0.9644831497921176,-0.22028328148339255,-0.4297508119422947,0.21017532746609527,1.0
1.2074271157919942,-1.0791729996604196,-0.5846612390863057,-0.08176990080831344,-0.9743420881235033,-1.7734537415545688,-1.42943320074484,-1.3131529450916792,1.0
-0.6617394542581272,0.22491244698700677,-0.4931101992984342,-0.4786572776537213,-0.4321004798972869,-0.6909409966564762,-1.0766041223439415,-0.3196779847279137,1.0
0.23220977489627956,-0.6779159391535278,-0.26423259982875563,-0.9747664987104812,-1.023636779780432,-1.4910591124507186,-1.1354089687440914,-0.05475132863090923,1.0
1.5324995627572329,-0.9454206461581347,-0.0811305202530125,-1.1732101871331848,-0.9644831497921176,0.10917711913776605,0.7463461160606998,2.3295885762421285,0.0
